id,source_term,type,pinyin,label,curated_gloss
CAU_00393,郁结伤脾,CAU,Yujieshangpi,Yujieshangpi,False
CAU_00394,阳明实者脉伏,CAU,Yangmingshizhemaifu,Yangmingshizhemaifu,False
CAU_00395,阳明经中风,CAU,Yangmingjingzhongfeng,Yangmingjingzhongfeng,False
CAU_00396,阳气亢盛,CAU,Yangqikangsheng,Yangqikangsheng,False
CAU_00397,阳邪,CAU,Yangxie,Yangxie,False
CAU_00398,阴津亏损,CAU,Yinjinkuisun,Yinjinkuisun,False
CAU_00399,阴火炎上,CAU,Yinhuoyanshang,Yinhuoyanshang,False
CAU_00400,阴痫,CAU,Yinxian,Yinxian,False
CAU_00401,阴虚之象,CAU,Yinxuzhixiang,Yinxuzhixiang,False
CAU_00402,阴虚失纳,CAU,Yinxushina,Yinxushina,False
CAU_00403,风伤肠络,CAU,Fengshangchangluo,Fengshangchangluo,False
CAU_00404,风伤脾胃,CAU,Fengshangpiwei,Fengshangpiwei,False
CAU_00405,风寒袭肺,CAU,Fenghanxifei,Fenghanxifei,False
CAU_00406,风湿蕴肤,CAU,Fengshiyunfu,Fengshiyunfu,False
CAU_00407,风热停留,CAU,Fengretingliu,Fengretingliu,False
CAU_00408,风热在表,CAU,Fengrezaibiao,Fengrezaibiao,False
CAU_00409,风热燥涩,CAU,Fengrezaose,Fengrezaose,False
CAU_00410,风痫,CAU,Fengxian,Fengxian,False
CAU_00411,风痰,CAU,Fengtan,Wind-phlegm,True
CAU_00412,食积,CAU,Shiji,Shiji,False
CAU_00413,黄疸,CAU,Huangdan,Huangdan,False
CAU_00414,三焦气化不利,CAU,Sanjiaoqihuabuli,Sanjiaoqihuabuli,False
CAU_00415,上入肝经,CAU,Shangruganjing,Shangruganjing,False
CAU_00416,上部之脉洪紧,CAU,Shangbuzhimaihongjin,Shangbuzhimaihongjin,False
CAU_00417,下元虚冷,CAU,Xiayuanxuleng,Xiayuanxuleng,False
CAU_00418,不月之症,CAU,Buyuezhizheng,Buyuezhizheng,False
CAU_00419,不溏,CAU,Butang,Butang,False
CAU_00420,中气虚弱,CAU,Zhongqixuruo,Zhongqixuruo,False
CAU_00421,中焦虚寒,CAU,Zhongjiaoxuhan,Zhongjiaoxuhan,False
CAU_00422,中虚气怯,CAU,Zhongxuqiqie,Zhongxuqiqie,False
CAU_00423,中阳不足,CAU,Zhongyangbuzu,Zhongyangbuzu,False
CAU_00424,中风,CAU,Zhongfeng,Zhongfeng,False
CAU_00425,主热毒壅结不解,CAU,Zhureduyongjiebujie,Zhureduyongjiebujie,False
CAU_00426,乳积热伤,CAU,Rujireshang,Rujireshang,False
CAU_00427,五脏蕴毒,CAU,Wuzangyundu,Wuzangyundu,False
CAU_00428,以滋大肠,CAU,Yizidachang,Yizidachang,False
CAU_00429,伏邪不解,CAU,Fuxiebujie,Fuxiebujie,False
CAU_00430,伤害阳气,CAU,Shanghaiyangqi,Shanghaiyangqi,False
CAU_00431,伤寒遗毒,CAU,Shanghanyidu,Shanghanyidu,False
CAU_00432,体虚,CAU,Tixu,Tixu,False
CAU_00433,佝偻病,CAU,Gouloubing,Gouloubing,False
CAU_00434,元本虚弱,CAU,Yuanbenxuruo,Yuanbenxuruo,False
CAU_00435,元虚挟风,CAU,Yuanxuxiefeng,Yuanxuxiefeng,False
CAU_00436,六脉微弱,CAU,Liumaiweiruo,Liumaiweiruo,False
CAU_00437,六脉洪大急数,CAU,Liumaihongdajishu,Liumaihongdajishu,False
CAU_00438,六脉皆沉濡而缓,CAU,Liumaijiechenruerhuan,Liumaijiechenruerhuan,False
CAU_00439,其脉大,CAU,Qimaida,Qimaida,False
CAU_00440,其脉如平,CAU,Qimairuping,Qimairuping,False
CAU_00441,其脉浮,CAU,Qimaifu,Qimaifu,False
CAU_00442,内寒外热,CAU,Neihanwaire,Neihanwaire,False
CAU_00443,内生蛆虫,CAU,Neishengquchong,Neishengquchong,False
CAU_00444,内陷心包,CAU,Neixianxinbao,Neixianxinbao,False
CAU_00445,内陷营血,CAU,Neixianyingxue,Neixianyingxue,False
CAU_00446,冷一阵,CAU,Lengyizhen,Lengyizhen,False
CAU_00447,冷少热多,CAU,Lengshaoreduo,Lengshaoreduo,False
CAU_00448,刺手太阴阳明,CAU,Cishoutaiyinyangming,Cishoutaiyinyangming,False
CAU_00449,刺手少阴,CAU,Cishoushaoyin,Cishoushaoyin,False
CAU_00450,刺足厥阴,CAU,Cizujueyin,Cizujueyin,False
CAU_00451,刺足太阳少阴,CAU,Cizutaiyangshaoyin,Cizutaiyangshaoyin,False
CAU_00452,刺足太阴,CAU,Cizutaiyin,Cizutaiyin,False
CAU_00453,劳伤元气,CAU,Laoshangyuanqi,Laoshangyuanqi,False
CAU_00454,劳伤冲任,CAU,Laoshangchongren,Laoshangchongren,False
CAU_00455,厥后微露热形,CAU,Juehouweilurexing,Juehouweilurexing,False
CAU_00456,厥阴麻痹,CAU,Jueyinmabi,Jueyinmabi,False
CAU_00457,发为战栗,CAU,Faweizhanli,Faweizhanli,False
CAU_00458,右关脉洪数,CAU,Youguanmaihongshu,Youguanmaihongshu,False
CAU_00459,右关脉见沉数,CAU,Youguanmaijianchenshu,Youguanmaijianchenshu,False
CAU_00460,右寸关弦紧,CAU,Youcunguanxianjin,Youcunguanxianjin,False
CAU_00461,右寸关脉弦紧,CAU,Youcunguanmaixianjin,Youcunguanmaixianjin,False
CAU_00462,右尺脉时微洪,CAU,Youchimaishiweihong,Youchimaishiweihong,False
CAU_00463,右手脉绝,CAU,Youshoumaijue,Youshoumaijue,False
CAU_00464,右脉多胜于左,CAU,Youmaiduoshengyuzuo,Youmaiduoshengyuzuo,False
CAU_00465,右脉滑大,CAU,Youmaihuada,Youmaihuada,False
CAU_00466,右脉空大,CAU,Youmaikongda,Youmaikongda,False
CAU_00467,吐必涌猛,CAU,Tubiyongmeng,Tubiyongmeng,False
CAU_00468,吐泻津液耗损,CAU,Tuxiejinyehaosun,Tuxiejinyehaosun,False
CAU_00469,呼吸衰竭,CAU,Huxishuaijie,Huxishuaijie,False
CAU_00470,命火衰惫,CAU,Minghuoshuaibei,Minghuoshuaibei,False
CAU_00471,喘嗽,CAU,Chuansou,Chuansou,False
CAU_00472,噫气不除,CAU,Yiqibuchu,Yiqibuchu,False
CAU_00473,土湿阳亏,CAU,Tushiyangkui,Tushiyangkui,False
CAU_00474,土虚木亢,CAU,Tuxumukang,Tuxumukang,False
CAU_00475,培补肝肾,CAU,Peibuganshen,Peibuganshen,False
CAU_00476,外受风热,CAU,Waishoufengre,Waishoufengre,False
CAU_00477,多食易饥,CAU,Duoshiyiji,Duoshiyiji,False
CAU_00478,夜惊睡眠不宁,CAU,Yejingshuimianbuning,Yejingshuimianbuning,False
CAU_00479,大泄气血,CAU,Daxieqixue,Daxieqixue,False
CAU_00480,大虚之候,CAU,Daxuzhihou,Daxuzhihou,False
CAU_00481,太阳证,CAU,Taiyangzheng,Taiyangzheng,False
CAU_00482,太阴经中风,CAU,Taiyinjingzhongfeng,Taiyinjingzhongfeng,False
CAU_00483,夹阴伤寒,CAU,Jiayinshanghan,Jiayinshanghan,False
CAU_00484,子脏寒故,CAU,Zizanghangu,Zizanghangu,False
CAU_00485,客寒包火,CAU,Kehanbaohuo,Kehanbaohuo,False
CAU_00486,寒凝,CAU,Hanning,Hanning,False
CAU_00487,寒凝中脘,CAU,Hanningzhongwan,Hanningzhongwan,False
CAU_00488,寒凝心脉,CAU,Hanningxinmai,Hanningxinmai,False
CAU_00489,寒凝血海,CAU,Hanningxuehai,Hanningxuehai,False
CAU_00490,寒凝血瘀,CAU,Hanningxueyu,Hanningxueyu,False
CAU_00491,寒厥,CAU,Hanjue,Hanjue,False
CAU_00492,寒属脾经,CAU,Hanshupijing,Hanshupijing,False
CAU_00493,寒气壅结,CAU,Hanqiyongjie,Hanqiyongjie,False
CAU_00494,寒气外攻,CAU,Hanqiwaigong,Hanqiwaigong,False
CAU_00495,寒湿内盛,CAU,Hanshineisheng,Hanshineisheng,False
CAU_00496,寒湿内阻,CAU,Hanshineizu,Hanshineizu,False
CAU_00497,寒湿阻络,CAU,Hanshizuluo,Hanshizuluo,False
CAU_00498,寒痰内阻,CAU,Hantanneizu,Hantanneizu,False
CAU_00499,寒胃虫动,CAU,Hanweichongdong,Hanweichongdong,False
CAU_00500,寒血入胞,CAU,Hanxuerubao,Hanxuerubao,False
CAU_00501,寒象明显,CAU,Hanxiangmingxian,Hanxiangmingxian,False
CAU_00502,寒邪兼夹风湿,CAU,Hanxiejianjiafengshi,Hanxiejianjiafengshi,False
CAU_00503,寒邪凝结,CAU,Hanxieningjie,Hanxieningjie,False
CAU_00504,寒闭于外,CAU,Hanbiyuwai,Hanbiyuwai,False
CAU_00505,寸脉大,CAU,Cunmaida,Cunmaida,False
CAU_00506,寻之则弱,CAU,Xunzhizeruo,Xunzhizeruo,False
CAU_00507,小涩,CAU,Xiaose,Xiaose,False
CAU_00508,少许赤丝细脉,CAU,Shaoxuchisiximai,Shaoxuchisiximai,False
CAU_00509,少阳疟夹厥阴,CAU,Shaoyangnvejiajueyin,Shaoyangnvejiajueyin,False
CAU_00510,少阴气多血少,CAU,Shaoyinqiduoxueshao,Shaoyinqiduoxueshao,False
CAU_00511,少阴经中风,CAU,Shaoyinjingzhongfeng,Shaoyinjingzhongfeng,False
CAU_00512,左关必弦洪,CAU,Zuoguanbixianhong,Zuoguanbixianhong,False
CAU_00513,左关脉弦洪,CAU,Zuoguanmaixianhong,Zuoguanmaixianhong,False
CAU_00514,左手脉无力,CAU,Zuoshoumaiwuli,Zuoshoumaiwuli,False
CAU_00515,带数,CAU,Daishu,Daishu,False
CAU_00516,干呕心烦,CAU,Ganouxinfan,Ganouxinfan,False
CAU_00517,平肝嘈杂似饥,CAU,Pinggancaozashiji,Pinggancaozashiji,False
CAU_00518,弦紧有力,CAU,Xianjinyouli,Xianjinyouli,False
CAU_00519,形症脉气俱实,CAU,Xingzhengmaiqijushi,Xingzhengmaiqijushi,False
CAU_00520,形脱,CAU,Xingtuo,Xingtuo,False
CAU_00521,微数,CAU,Weishu,Weishu,False
CAU_00522,心下满闷,CAU,Xinxiamanmen,Xinxiamanmen,False
CAU_00523,心不宁,CAU,Xinbuning,Xinbuning,False
CAU_00524,心中满而烦,CAU,Xinzhongmanerfan,Xinzhongmanerfan,False
CAU_00525,心悸怔忡,CAU,Xinjizhengchong,Xinjizhengchong,False
CAU_00526,心悸重,CAU,Xinjizhong,Xinjizhong,False
CAU_00527,心情烦闷,CAU,Xinqingfanmen,Xinqingfanmen,False
CAU_00528,心气不交,CAU,Xinqibujiao,Xinqibujiao,False
CAU_00529,心气之弱,CAU,Xinqizhiruo,Xinqizhiruo,False
CAU_00530,心气虚损,CAU,Xinqixusun,Xinqixusun,False
CAU_00531,心气郁结,CAU,Xinqiyujie,Xinqiyujie,False
CAU_00532,心火上炎,CAU,Xinhuoshangyan,Xinhuoshangyan,False
CAU_00533,心火乘脾,CAU,Xinhuochengpi,Xinhuochengpi,False
CAU_00534,心火偏亢,CAU,Xinhuopiankang,Xinhuopiankang,False
CAU_00535,心火独旺,CAU,Xinhuoduwang,Xinhuoduwang,False
CAU_00536,心火盛,CAU,Xinhuosheng,Xinhuosheng,False
CAU_00537,心火脾湿,CAU,Xinhuopishi,Xinhuopishi,False
CAU_00538,心烦不宁,CAU,Xinfanbuning,Xinfanbuning,False
CAU_00539,心烦口干,CAU,Xinfankougan,Xinfankougan,False
CAU_00540,心热烦燥神迷,CAU,Xinrefanzaoshenmi,Xinrefanzaoshenmi,False
CAU_00541,心肺风热,CAU,Xinfeifengre,Xinfeifengre,False
CAU_00542,心肾不交,CAU,Xinshenbujiao,Xinshenbujiao,False
CAU_00543,心肾不足,CAU,Xinshenbuzu,Xinshenbuzu,False
CAU_00544,心肾虚,CAU,Xinshenxu,Xinshenxu,False
CAU_00545,心脾亏虚,CAU,Xinpikuixu,Xinpikuixu,False
CAU_00546,心脾火动,CAU,Xinpihuodong,Xinpihuodong,False
CAU_00547,心血不足,CAU,Xinxuebuzu,Xinxuebuzu,False
CAU_00548,心血凝滞,CAU,Xinxueningzhi,Xinxueningzhi,False
CAU_00549,心阳不振,CAU,Xinyangbuzhen,Xinyangbuzhen,False
CAU_00550,急性尿路感染,CAU,Jixingniaoluganran,Jixingniaoluganran,False
CAU_00551,恣欲伤肾,CAU,Ziyushangshen,Ziyushangshen,False
CAU_00552,恶血凝结,CAU,Exueningjie,Exueningjie,False
CAU_00553,情志不舒,CAU,Qingzhibushu,Qingzhibushu,False
CAU_00554,情志失调,CAU,Qingzhishitiao,Qingzhishitiao,False
CAU_00555,惊悸恍惚,CAU,Jingjihuanghu,Jingjihuanghu,False
CAU_00556,惊痫,CAU,Jingxian,Jingxian,False
CAU_00557,感染邪毒,CAU,Ganranxiedu,Ganranxiedu,False
CAU_00558,或洪或数,CAU,Huohonghuoshu,Huohonghuoshu,False
CAU_00559,或洪或软,CAU,Huohonghuoruan,Huohonghuoruan,False
CAU_00560,或细若虾游,CAU,Huoxiruoxiayou,Huoxiruoxiayou,False
CAU_00561,摄纳失常,CAU,Shenashichang,Shenashichang,False
CAU_00562,撮空理线,CAU,Cuokonglixian,Cuokonglixian,False
CAU_00563,攻窜两胁,CAU,Gongcuanliangxie,Gongcuanliangxie,False
CAU_00564,数日伏火之厥,CAU,Shurifuhuozhijue,Shurifuhuozhijue,False
CAU_00565,数而有力,CAU,Shueryouli,Shueryouli,False
CAU_00566,无火证,CAU,Wuhuozheng,Wuhuozheng,False
CAU_00567,昏眩仆地,CAU,Hunxuanpudi,Hunxuanpudi,False
CAU_00568,智力不健,CAU,Zhilibujian,Zhilibujian,False
CAU_00569,暑伤胃气,CAU,Shushangweiqi,Shushangweiqi,False
CAU_00570,暑热余邪不清,CAU,Shureyuxiebuqing,Shureyuxiebuqing,False
CAU_00571,暑热内蕴,CAU,Shureneiyun,Shureneiyun,False
CAU_00572,暑热毒邪,CAU,Shureduxie,Shureduxie,False
CAU_00573,暑邪内伏,CAU,Shuxieneifu,Shuxieneifu,False
CAU_00574,正气不足,CAU,Zhengqibuzu,Zhengqibuzu,False
CAU_00575,正气虚弱,CAU,Zhengqixuruo,Zhengqixuruo,False
CAU_00576,正虚痰凝,CAU,Zhengxutanning,Zhengxutanning,False
CAU_00577,正虚邪恋,CAU,Zhengxuxielian,Zhengxuxielian,False
CAU_00578,毒气深沉,CAU,Duqishenchen,Duqishenchen,False
CAU_00579,毒窜睾腹,CAU,Ducuangaofu,Ducuangaofu,False
CAU_00580,毒风蕴热,CAU,Dufengyunre,Dufengyunre,False
CAU_00581,气上冲心,CAU,Qishangchongxin,Qishangchongxin,False
CAU_00582,气不化水,CAU,Qibuhuashui,Qibuhuashui,False
CAU_00583,气不施化,CAU,Qibushihua,Qibushihua,False
CAU_00584,气不足,CAU,Qibuzu,Qibuzu,False
CAU_00585,气乏,CAU,Qifa,Qifa,False
CAU_00586,气冲脘痛,CAU,Qichongwantong,Qichongwantong,False
CAU_00587,气机不利,CAU,Qijibuli,Qijibuli,False
CAU_00588,气机受阻,CAU,Qijishouzu,Qijishouzu,False
CAU_00589,气机逆乱,CAU,Qijiniluan,Qijiniluan,False
CAU_00590,气液耗伤,CAU,Qiyehaoshang,Qiyehaoshang,False
CAU_00591,气滞二陈流,CAU,Qizhierchenliu,Qizhierchenliu,False
CAU_00592,气滞成痞,CAU,Qizhichengpi,Qizhichengpi,False
CAU_00593,气热,CAU,Qire,Qire,False
CAU_00594,气竭肝伤,CAU,Qijieganshang,Qijieganshang,False
CAU_00595,气脱阳亡,CAU,Qituoyangwang,Qituoyangwang,False
CAU_00596,气营两燔,CAU,Qiyingliangfan,Qiyingliangfan,False
CAU_00597,气虚倦怠,CAU,Qixujuandai,Qixujuandai,False
CAU_00598,气虚发热,CAU,Qixufare,Qixufare,False
CAU_00599,气虚热盛,CAU,Qixuresheng,Qixuresheng,False
CAU_00600,气虚瘀阻,CAU,Qixuyuzu,Qixuyuzu,False
CAU_00601,气虚血少,CAU,Qixuxueshao,Qixuxueshao,False
CAU_00602,气血上逆,CAU,Qixueshangni,Qixueshangni,False
CAU_00603,气血不和,CAU,Qixuebuhe,Qixuebuhe,False
CAU_00604,气血之虚,CAU,Qixuezhixu,Qixuezhixu,False
CAU_00605,气血亏损,CAU,Qixuekuisun,Qixuekuisun,False
CAU_00606,气血俱盛,CAU,Qixuejusheng,Qixuejusheng,False
CAU_00607,气血俱虚,CAU,Qixuejuxu,Qixuejuxu,False
CAU_00608,气血凝滞,CAU,Qixueningzhi,Qixueningzhi,False
CAU_00609,气血劳伤,CAU,Qixuelaoshang,Qixuelaoshang,False
CAU_00610,气血受阻,CAU,Qixueshouzu,Qixueshouzu,False
CAU_00611,气血壅阻,CAU,Qixueyongzu,Qixueyongzu,False
CAU_00612,气血失守,CAU,Qixueshishou,Qixueshishou,False
CAU_00613,气血瘀滞不行,CAU,Qixueyuzhibuxing,Qixueyuzhibuxing,False
CAU_00614,气血纵横,CAU,Qixuezongheng,Qixuezongheng,False
CAU_00615,气血虚少,CAU,Qixuexushao,Qixuexushao,False
CAU_00616,气血阴阳虚衰,CAU,Qixueyinyangxushuai,Qixueyinyangxushuai,False
CAU_00617,气衰言微,CAU,Qishuaiyanwei,Qishuaiyanwei,False
CAU_00618,气逆上冲,CAU,Qinishangchong,Qinishangchong,False
CAU_00619,气郁火结,CAU,Qiyuhuojie,Qiyuhuojie,False
CAU_00620,气阴亏损,CAU,Qiyinkuisun,Qiyinkuisun,False
CAU_00621,气阴亏虚,CAU,Qiyinkuixu,Qiyinkuixu,False
CAU_00622,气阴耗伤,CAU,Qiyinhaoshang,Qiyinhaoshang,False
CAU_00623,水不制火,CAU,Shuibuzhihuo,Shuibuzhihuo,False
CAU_00624,水亏于下,CAU,Shuikuiyuxia,Shuikuiyuxia,False
CAU_00625,水停心下,CAU,Shuitingxinxia,Shuitingxinxia,False
CAU_00626,水停肺肾,CAU,Shuitingfeishen,Shuitingfeishen,False
CAU_00627,水毒内闭,CAU,Shuiduneibi,Shuiduneibi,False
CAU_00628,水湿内阻,CAU,Shuishineizu,Shuishineizu,False
CAU_00629,水邪泛滥,CAU,Shuixiefanlan,Shuixiefanlan,False
CAU_00630,水饮壅结,CAU,Shuiyinyongjie,Shuiyinyongjie,False
CAU_00631,汗出脉微,CAU,Hanchumaiwei,Hanchumaiwei,False
CAU_00632,沉滑,CAU,Chenhua,Chenhua,False
CAU_00633,注鼻疳,CAU,Zhubigan,Zhubigan,False
CAU_00634,泻热止呕湿热重,CAU,Xierezhioushirezhong,Xierezhioushirezhong,False
CAU_00635,津亏,CAU,Jinkui,Jinkui,False
CAU_00636,津枯邪滞,CAU,Jinkuxiezhi,Jinkuxiezhi,False
CAU_00637,浊气上逆,CAU,Zhuoqishangni,Zhuoqishangni,False
CAU_00638,浊气不降,CAU,Zhuoqibujiang,Zhuoqibujiang,False
CAU_00639,浊阴难降,CAU,Zhuoyinnanjiang,Zhuoyinnanjiang,False
CAU_00640,浮大,CAU,Fuda,Fuda,False
CAU_00641,浮滑,CAU,Fuhua,Fuhua,False
CAU_00642,浮滑数,CAU,Fuhuashu,Fuhuashu,False
CAU_00643,浮缓,CAU,Fuhuan,Fuhuan,False
CAU_00644,消瘦乏力,CAU,Xiaoshoufali,Xiaoshoufali,False
CAU_00645,消食兼胃热气滞,CAU,Xiaoshijianweireqizhi,Xiaoshijianweireqizhi,False
CAU_00646,清窍失养,CAU,Qingqiaoshiyang,Qingqiaoshiyang,False
CAU_00647,清阳气虚,CAU,Qingyangqixu,Qingyangqixu,False
CAU_00648,温中燥湿,CAU,Wenzhongzaoshi,Wenzhongzaoshi,False
CAU_00649,温热风暑之邪,CAU,Wenrefengshuzhixie,Wenrefengshuzhixie,False
CAU_00650,温补胃阳,CAU,Wenbuweiyang,Wenbuweiyang,False
CAU_00651,温邪伤肺,CAU,Wenxieshangfei,Wenxieshangfei,False
CAU_00652,温邪时毒,CAU,Wenxieshidu,Wenxieshidu,False
CAU_00653,湿冷,CAU,Shileng,Shileng,False
CAU_00654,湿毒瘀结,CAU,Shiduyujie,Shiduyujie,False
CAU_00655,湿毒袭表,CAU,Shiduxibiao,Shiduxibiao,False
CAU_00656,湿浊内生,CAU,Shizhuoneisheng,Shizhuoneisheng,False
CAU_00657,湿浊内盛,CAU,Shizhuoneisheng,Shizhuoneisheng,False
CAU_00658,湿浊瘀阻,CAU,Shizhuoyuzu,Shizhuoyuzu,False
CAU_00659,湿浊较重,CAU,Shizhuojiaozhong,Shizhuojiaozhong,False
CAU_00660,湿淫,CAU,Shiyin,Shiyin,False
CAU_00661,湿热久困,CAU,Shirejiukun,Shirejiukun,False
CAU_00662,湿热伤气,CAU,Shireshangqi,Shireshangqi,False
CAU_00663,湿热浸淫,CAU,Shirejinyin,Shirejinyin,False
CAU_00664,湿热火毒,CAU,Shirehuodu,Shirehuodu,False
CAU_00665,湿热蕴肤,CAU,Shireyunfu,Shireyunfu,False
CAU_00666,湿热虫邪,CAU,Shirechongxie,Shirechongxie,False
CAU_00667,湿热较重,CAU,Shirejiaozhong,Shirejiaozhong,False
CAU_00668,湿热郁久,CAU,Shireyujiu,Shireyujiu,False
CAU_00669,湿痰内生,CAU,Shitanneisheng,Shitanneisheng,False
CAU_00670,湿痰酿脓,CAU,Shitanniangnong,Shitanniangnong,False
CAU_00671,湿邪侵犯脑户,CAU,Shixieqinfannaohu,Shixieqinfannaohu,False
CAU_00672,湿邪偏重,CAU,Shixiepianzhong,Shixiepianzhong,False
CAU_00673,湿邪内闭,CAU,Shixieneibi,Shixieneibi,False
CAU_00674,湿邪留滞经脉肌肤,CAU,Shixieliuzhijingmaijifu,Shixieliuzhijingmaijifu,False
CAU_00675,湿邪阻遏,CAU,Shixiezue,Shixiezue,False
CAU_00676,湿郁中焦,CAU,Shiyuzhongjiao,Shiyuzhongjiao,False
CAU_00677,滑腻,CAU,Huani,Huani,False
CAU_00678,潮热骨蒸,CAU,Chaoreguzheng,Chaoreguzheng,False
CAU_00679,濡细,CAU,Ruxi,Ruxi,False
CAU_00680,火不得发,CAU,Huobudefa,Huobudefa,False
CAU_00681,火性暴烈,CAU,Huoxingbaolie,Huoxingbaolie,False
CAU_00682,火毒上攻,CAU,Huodushanggong,Huodushanggong,False
CAU_00683,火毒入营,CAU,Huoduruying,Huoduruying,False
CAU_00684,火毒内攻,CAU,Huoduneigong,Huoduneigong,False
CAU_00685,火毒内陷,CAU,Huoduneixian,Huoduneixian,False
CAU_00686,火气上逆,CAU,Huoqishangni,Huoqishangni,False
CAU_00687,火炎于上,CAU,Huoyanyushang,Huoyanyushang,False
CAU_00688,火烁肺金,CAU,Huoshuofeijin,Fire scorching lung metal,True
CAU_00689,火热不止,CAU,Huorebuzhi,Huorebuzhi,False
CAU_00690,火躁,CAU,Huozao,Huozao,False
CAU_00691,火邪刑金,CAU,Huoxiexingjin,Huoxiexingjin,False
CAU_00692,火郁于内,CAU,Huoyuyunei,Huoyuyunei,False
CAU_00693,灼热无汗,CAU,Zhuorewuhan,Zhuorewuhan,False
CAU_00694,热久痞结,CAU,Rejiupijie,Rejiupijie,False
CAU_00695,热伤胃阴,CAU,Reshangweiyin,Reshangweiyin,False
CAU_00696,热厥,CAU,Rejue,Rejue,False
CAU_00697,热微厥亦微,CAU,Reweijueyiwei,Reweijueyiwei,False
CAU_00698,热毒上攻,CAU,Redushanggong,Redushanggong,False
CAU_00699,热毒内犯,CAU,Reduneifan,Reduneifan,False
CAU_00700,热毒内陷,CAU,Reduneixian,Reduneixian,False
CAU_00701,热毒壅盛,CAU,Reduyongsheng,Reduyongsheng,False
CAU_00702,热毒壅结,CAU,Reduyongjie,Reduyongjie,False
CAU_00703,热毒瘀阻,CAU,Reduyuzu,Reduyuzu,False
CAU_00704,热毒结血,CAU,Redujiexue,Redujiexue,False
CAU_00705,热毒蕴积,CAU,Reduyunji,Reduyunji,False
CAU_00706,热气浮越,CAU,Reqifuyue,Reqifuyue,False
CAU_00707,热气熏蒸,CAU,Reqixunzheng,Reqixunzheng,False
CAU_00708,热淋,CAU,Relin,Relin,False
CAU_00709,热深厥亦深,CAU,Reshenjueyishen,Reshenjueyishen,False
CAU_00710,热灼气营,CAU,Rezhuoqiying,Rezhuoqiying,False
CAU_00711,热灼筋脉,CAU,Rezhuojinmai,Rezhuojinmai,False
CAU_00712,热炽腑实,CAU,Rechifushi,Rechifushi,False
CAU_00713,热痞,CAU,Repi,Repi,False
CAU_00714,热盛生风,CAU,Reshengshengfeng,Reshengshengfeng,False
CAU_00715,热盛阴虚,CAU,Reshengyinxu,Reshengyinxu,False
CAU_00716,热积肺胃,CAU,Rejifeiwei,Rejifeiwei,False
CAU_00717,热邪伤阴,CAU,Rexieshangyin,Rexieshangyin,False
CAU_00718,热邪偏胜,CAU,Rexiepiansheng,Rexiepiansheng,False
CAU_00719,热邪内陷,CAU,Rexieneixian,Rexieneixian,False
CAU_00720,热邪灼阴,CAU,Rexiezhuoyin,Rexiezhuoyin,False
CAU_00721,热重,CAU,Rezhong,Rezhong,False
CAU_00722,热重湿少,CAU,Rezhongshishao,Rezhongshishao,False
CAU_00723,燥湿化浊脘闷不饥,CAU,Zaoshihuazhuowanmenbuji,Zaoshihuazhuowanmenbuji,False
CAU_00724,生化汤,CAU,Shenghua Tang,Shenghua Tang,False
CAU_00725,疝瘕之症,CAU,Shanjiazhizheng,Shanjiazhizheng,False
CAU_00726,疟伤胃阳,CAU,Nveshangweiyang,Nveshangweiyang,False
CAU_00727,疟疾,CAU,Nveji,Nveji,False
CAU_00728,痄腮,CAU,Zhasai,Zhasai,False
CAU_00729,病久体虚,CAU,Bingjiutixu,Bingjiutixu,False
CAU_00730,病气不足,CAU,Bingqibuzu,Bingqibuzu,False
CAU_00731,痛引耳窍,CAU,Tongyinerqiao,Tongyinerqiao,False
CAU_00732,痞满胀甚,CAU,Pimanzhangshen,Pimanzhangshen,False
CAU_00733,痰浊内蕴,CAU,Tanzhuoneiyun,Tanzhuoneiyun,False
CAU_00734,痰涎壅盛,CAU,Tanxianyongsheng,Tanxianyongsheng,False
CAU_00735,痰湿阻遏,CAU,Tanshizue,Tanshizue,False
CAU_00736,痰火上扰,CAU,Tanhuoshangrao,Tanhuoshangrao,False
CAU_00737,痰火升扰,CAU,Tanhuoshengrao,Tanhuoshengrao,False
CAU_00738,痰火易升,CAU,Tanhuoyisheng,Tanhuoyisheng,False
CAU_00739,痰热上扰,CAU,Tanreshangrao,Tanreshangrao,False
CAU_00740,痰热内盛,CAU,Tanreneisheng,Tanreneisheng,False
CAU_00741,痰热内结,CAU,Tanreneijie,Tanreneijie,False
CAU_00742,痰热壅盛,CAU,Tanreyongsheng,Tanreyongsheng,False
CAU_00743,痰热蕴肺,CAU,Tanreyunfei,Tanreyunfei,False
CAU_00744,痰热血燥,CAU,Tanrexuezao,Tanrexuezao,False
CAU_00745,痰热闭肺,CAU,Tanrebifei,Tanrebifei,False
CAU_00746,痰瘀凝结,CAU,Tanyuningjie,Tanyuningjie,False
CAU_00747,痰瘀化热,CAU,Tanyuhuare,Tanyuhuare,False
CAU_00748,痰瘀气郁,CAU,Tanyuqiyu,Tanyuqiyu,False
CAU_00749,痰瘀阻络,CAU,Tanyuzuluo,Tanyuzuluo,False
CAU_00750,痰郁化火,CAU,Tanyuhuahuo,Tanyuhuahuo,False
CAU_00751,痰郁气结,CAU,Tanyuqijie,Tanyuqijie,False
CAU_00752,痰阻,CAU,Tanzu,Tanzu,False
CAU_00753,瘀滞胞宫,CAU,Yuzhibaogong,Yuzhibaogong,False
CAU_00754,瘀热挟湿,CAU,Yurexieshi,Yurexieshi,False
